2024-07-23 00:22:08,MSSMON05,701,68.75,15.12,95.86,0.00,1.28,0.00,0.85,0.00,1.99,0.00
2024-07-23 00:22:09,MSSCOR06,1312,67.53,14.17,89.93,0.45,2.28,0.00,4.11,0.00,3.20,0.00
2024-07-23 00:22:09,MSSOLL02,1633,67.23,15.55,89.03,1.22,2.14,0.00,4.53,0.00,3.06,0.00
2024-07-23 00:22:10,MSSM1AROLL2,4669,59.77,15.59,96.29,0.08,0.08,0.10,0.98,0.00,2.44,0.00
2024-07-23 00:22:11,MSSM1ARCOR1,6498,60.11,15.92,96.07,0.04,0.07,0.06,1.49,0.01,2.23,0.00
2024-07-23 00:22:11,MSSM3AROLL1,3489,62.65,22.41,97.13,0.08,0.14,0.00,1.34,0.00,1.28,0.00
2024-07-23 00:22:12,MSSM3ARCOR1,2972,61.06,23.58,97.37,0.03,0.20,0.00,1.04,0.00,1.34,0.00
2024-07-23 00:22:13,MSSM1PYASU1,1269,46.72,22.61,97.87,0.23,0.00,0.00,0.31,0.00,1.57,0.00
2024-07-23 00:22:14,MSSM1PYOLL2,1072,52.51,22.20,96.54,0.00,0.09,0.00,0.74,0.00,2.61,0.00
2024-07-23 00:22:15,MSSM2ARCOR2,5933,65.16,20.02,96.62,0.03,0.20,0.00,1.17,0.03,1.92,0.00
2024-07-23 00:22:15,MSSM2AROLL1,5790,63.69,19.98,96.73,0.00,0.41,0.00,1.01,0.00,1.83,0.00
2024-07-23 00:24:02,MSSMAR03,8294,60.73,25.07,97.70,0.06,0.12,0.00,0.85,0.03,1.21,0.00
2024-07-23 00:24:04,MSSNEU03,447,62.41,22.37,96.86,0.22,0.00,0.00,1.34,0.22,1.34,0.00
2024-07-23 00:24:05,MSSGRA02,60,58.33,31.66,95.00,0.00,0.00,0.00,3.33,0.00,1.66,0.00
2024-07-23 00:24:06,MSSBAH03,4125,58.27,22.35,91.73,5.28,0.09,0.00,1.23,0.04,1.60,0.00
2024-07-23 00:24:07,MSSMON04,356,69.94,19.94,96.62,0.00,0.00,0.28,1.68,0.00,1.40,0.00
2024-07-23 00:24:08,MSSMON05,819,68.13,15.50,95.72,0.00,1.09,0.00,0.97,0.00,2.19,0.00
2024-07-23 00:24:09,MSSOLL02,15,60.00,13.33,73.33,0.00,0.00,0.00,6.66,0.00,20.00,0.00
2024-07-23 00:24:10,MSSCOR06,1549,67.26,14.78,90.12,0.45,2.32,0.00,4.00,0.00,3.09,0.00
2024-07-23 00:24:10,MSSM1AROLL2,6490,59.81,16.05,96.11,0.27,0.07,0.09,1.01,0.00,2.41,0.00
